LOCATION,TIME,Value,Energy_Level
122,1998,1553.428,0
122,1999,1721.484,0
122,2000,1764.687,0
122,2001,1804.05,0
122,2002,1851.338,0
122,2003,1898.66,0
122,2004,1942.01,0
122,2005,2000.559,0
122,2006,2038.892,0
122,2007,2098.558,0
122,2008,2138.185,0
122,2009,2302.37,0
122,2010,2368.058,0
122,2011,2436.04,0
122,2012,2502.804,0
122,2013,2568.931,0
122,2014,2641.944,0
126,1971,38.041,0
126,1972,40.118,0
126,1973,24.453,0
126,1974,35.844,0
126,1975,32.739,0
126,1976,37.372,0
126,1977,35.414,0
126,1978,34.053,0
126,1979,33.074,0
126,1980,30.065,0
126,1981,28.871,0
126,1982,29.157,0
126,1983,29.54,0
126,1984,29.444,0
126,1985,42.363,0
126,1986,59.437,0
126,1987,67.509,0
126,1988,58.315,0
126,1989,55.067,0
126,1990,65.646,0
126,1991,58.458,0
126,1992,58.578,0
126,1993,55.617,0
126,1994,61.3,0
126,1995,42.268,0
126,1996,43.366,0
126,1997,45.873,0
126,1998,45.563,0
126,1999,47.45,0
126,2000,21.492,0
126,2001,19.844,0
126,2002,43.82,0
126,2003,38.447,0
126,2004,39.02,0
126,2005,39.617,0
126,2006,30.996,0
126,2007,26.029,0
126,2008,25.862,0
126,2009,25.862,0
126,2010,14.113,0
126,2011,13.97,0
126,2012,13.85,0
126,2013,13.731,0
126,2014,13.612,0
127,1971,419.483,0
127,1972,425.505,0
127,1973,433.706,0
127,1974,436.651,0
127,1975,445.822,0
127,1976,457.791,0
127,1977,467.156,0
127,1978,479.33,0
127,1979,493.248,0
127,1980,504.714,0
127,1981,518.46,0
127,1982,532.568,0
127,1983,545.43,0
127,1984,559.238,0
127,1985,580.154,0
127,1986,592.856,0
127,1987,612.999,0
127,1988,620.199,0
127,1989,626.531,0
127,1990,642.292,0
127,1991,662.172,0
127,1992,671.79,0
127,1993,683.839,0
127,1994,716.712,0
127,1995,753.353,0
127,1996,792.465,0
127,1997,827.238,0
127,1998,866.373,0
127,1999,904.625,0
127,2000,941.094,0
127,2001,977.024,0
127,2002,1015.127,0
127,2003,1060.885,0
127,2004,1098.84,0
127,2005,1137.367,0
127,2006,1173.372,0
127,2007,1212.467,0
127,2008,1254.404,0
127,2009,1282.042,0
127,2010,1101.042,0
127,2011,1107.679,0
127,2012,1132.581,0
127,2013,1151.326,0
127,2014,1168.892,0
125,1990,60.2,0
125,1991,60.2,0
125,1992,0.344,0
125,1993,0.43,0
125,1994,0.344,0
125,1995,0.344,0
125,1996,0.43,0
125,1997,0.43,0
125,1998,9.205,0
125,1999,9.119,0
125,2000,8.689,0
125,2001,8.689,0
125,2002,8.904,0
125,2003,8.904,0
125,2004,8.904,0
125,2005,8.904,0
125,2006,10.48,0
125,2007,10.48,0
125,2008,10.48,0
125,2009,10.48,0
125,2010,10.48,0
125,2011,10.48,0
125,2012,6.621,0
125,2013,7.356,0
125,2014,7.356,0
134,1990,575.286,0
134,1991,522.296,0
134,1992,543.891,0
134,1993,636.609,0
134,1994,619.308,0
134,1995,536.132,0
134,1996,565.186,0
134,1997,500.929,0
134,1998,499.367,0
134,1999,492.784,0
134,2000,509.725,0
134,2001,521.593,0
134,2002,535.888,0
134,2003,658.759,0
134,2004,778.012,0
134,2005,745.786,0
134,2006,791.533,0
134,2007,554.364,0
134,2008,980.733,0
134,2009,806.153,0
134,2010,936.529,0
134,2011,884.413,0
134,2012,967.881,0
134,2013,998.052,0
134,2014,1021.344,0
135,1971,928.173,0
135,1972,1003.726,0
135,1973,988.163,0
135,1974,1164.736,0
135,1975,1249.009,0
135,1976,1412.406,0
135,1977,1497.947,0
135,1978,1485.135,0
135,1979,1629.406,0
135,1980,1671.307,0
135,1981,1686.86,0
135,1982,1802.262,0
135,1983,1998.374,0
135,1984,2199.418,0
135,1985,2475.595,0
135,1986,2753.295,0
135,1987,3275.766,0
135,1988,3503.474,0
135,1989,3577.942,0
135,1990,3767.389,0
135,1991,4438.764,0
135,1992,4681.267,0
135,1993,4669.219,0
135,1994,5011.651,1
135,1995,5046.941,1
135,1996,5265.978,1
135,1997,5573.056,1
135,1998,5642.233,1
135,1999,5885.255,1
135,2000,6094.698,1
135,2001,5897.3,1
135,2002,5832.169,1
135,2003,5930.868,1
135,2004,6764.366,1
135,2005,7392.362,1
135,2006,7780.948,1
135,2007,7919.055,1
135,2008,8256.796,1
135,2009,8170.647,1
135,2010,7371.18,1
135,2011,7954.598,1
135,2012,7803.165,1
135,2013,7927.466,1
135,2014,8233.997,1
138,1971,48.715,0
138,1972,50.148,0
138,1973,50.148,0
138,1974,51.581,0
138,1975,53.014,0
138,1976,54.446,0
138,1977,55.879,0
138,1978,57.312,0
138,1979,58.745,0
138,1980,60.178,0
138,1981,61.61,0
138,1982,63.043,0
138,1983,64.476,0
138,1984,65.909,0
138,1985,68.774,0
138,1986,70.207,0
138,1987,73.073,0
138,1988,74.506,0
138,1989,77.371,0
138,1990,77.371,0
138,1991,77.371,0
138,1992,77.371,0
138,1993,77.371,0
138,1994,77.371,0
138,1995,77.371,0
138,1996,77.371,0
138,1997,77.371,0
138,1998,77.371,0
138,1999,77.371,0
138,2000,77.371,0
138,2001,79.592,0
138,2002,81.885,0
138,2003,84.249,0
138,2004,86.684,0
138,2005,89.168,0
138,2006,91.723,0
138,2007,94.374,0
138,2008,97.072,0
138,2009,99.818,0
138,2010,102.588,0
138,2011,105.382,0
138,2012,108.2,0
138,2013,111.018,0
138,2014,113.86,0
141,1971,3260.127,0
141,1972,3421.803,0
141,1973,3473.558,0
141,1974,3647.012,0
141,1975,3750.728,0
141,1976,3849.811,0
141,1977,3942.977,0
141,1978,3973.991,0
141,1979,4092.479,0
141,1980,4008.214,0
141,1981,4089.684,0
141,1982,4161.724,0
141,1983,4264.248,0
141,1984,4337.995,0
141,1985,4434.789,0
141,1986,4502.497,0
141,1987,4503.321,0
141,1988,4753.76,0
141,1989,4909.94,0
141,1990,5103.258,1
141,1991,5093.638,1
141,1992,5184.44,1
141,1993,5174.556,1
141,1994,5266.61,1
141,1995,5354.59,1
141,1996,5405.995,1
141,1997,5470.422,1
141,1998,5555.376,1
141,1999,5736.828,1
141,2000,5865.661,1
141,2001,5929.833,1
141,2002,6087.549,1
141,2003,6305.957,1
141,2004,6407.17,1
141,2005,6445.799,1
141,2006,6761.052,1
141,2007,6830.54,1
141,2008,6955.061,1
141,2009,7052.555,1
141,2010,7188.314,1
141,2011,7257.48,1
141,2012,7408.345,1
141,2013,7550.242,1
141,2014,7788.928,1
5,1960,14.09,0
5,1961,13.75,0
5,1962,12.93,0
5,1963,12.87,0
5,1964,12.02,0
5,1965,11.96,0
5,1966,10.76,0
5,1967,10.5,0
5,1968,9.9,0
5,1969,9.73,0
5,1970,8.47,0
5,1971,8.82,0
5,1972,8.69,0
5,1973,7.9,0
5,1974,8.17,0
5,1975,8.22,0
5,1976,8.11,0
5,1977,7.32,0
5,1978,7.35,0
5,1979,7.18,0
5,1980,6.82,0
5,1981,7.22,0
5,1982,7.07,0
5,1983,7.15,0
5,1984,6.79,0
5,1985,7.12,0
5,1986,6.38,0
5,1987,6.06,0
5,1988,6.19,0
5,1989,5.92,0
5,1990,5.87,0
5,1991,6.1,0
5,1992,5.45,0
5,1993,6.03,0
5,1994,5.92,0
5,1995,5.97,0
5,1996,6.19,0
5,1997,6.32,0
5,1998,5.95,0
5,1999,5.9,0
5,2000,5.88,0
5,2001,6.13,0
5,2002,6.17,0
5,2003,5.98,0
5,2004,5.79,0
5,2005,5.69,0
5,2006,5.63,0
5,2007,5.62,0
5,2008,5.57,0
5,2009,4.42,0
5,2010,5.5,0
5,2011,5.5,0
5,2012,5.55,0
5,2013,6.22,0
5,2014,6.53,0
5,2015,6.54,0
6,1960,16.06,0
6,1961,14.91,0
6,1962,14.11,0
6,1963,13.24,0
6,1964,12.65,0
6,1965,14.49,0
6,1966,15.47,0
6,1967,15.1,0
6,1968,14.06,0
6,1969,12.32,0
6,1970,13.59,0
6,1971,10.99,0
6,1972,10.53,0
6,1973,10.85,0
6,1974,12.57,0
6,1975,13.54,0
6,1976,11.27,0
6,1977,13.41,0
6,1978,13.48,0
6,1979,14.38,0
6,1980,15.58,0
6,1981,17.69,0
6,1982,18.81,0
6,1983,18.73,0
6,1984,18.41,0
6,1985,19.25,0
6,1986,20.36,0
6,1987,21.95,0
6,1988,25.64,0
6,1989,23.91,0
6,1990,20.25,0
6,1991,19.81,0
6,1992,21.57,0
6,1993,22.46,0
6,1994,21.85,0
6,1995,21.97,0
6,1996,20.49,0
6,1997,20.87,0
6,1998,20.66,0
6,1999,23.15,0
6,2000,22.98,0
6,2001,22.03,0
6,2002,21.25,0
6,2003,18.68,0
6,2004,19.7,0
6,2005,20.8,0
6,2006,21.91,0
6,2007,23.95,0
6,2008,25.14,0
6,2009,27.73,0
6,2010,27.1,0
6,2011,26.41,0
6,2012,29.86,0
6,2013,29.93,0
6,2014,30.44,0
6,2015,29.21,0
8,1960,0.06,0
8,1961,0.07,0
8,1962,0.05,0
8,1963,0.04,0
8,1964,0.03,0
8,1965,0.08,0
8,1966,0.09,0
8,1967,0.07,0
8,1968,0.06,0
8,1969,0.05,0
8,1970,0.05,0
8,1971,0.03,0
8,1972,0.04,0
8,1973,0.05,0
8,1974,0.08,0
8,1975,0.08,0
8,1976,0.06,0
8,1977,0.14,0
8,1978,0.18,0
8,1979,0.19,0
8,1980,0.17,0
8,1981,0.2,0
8,1982,0.09,0
8,1983,0.1,0
8,1984,0.1,0
8,1985,0.11,0
8,1986,0.17,0
8,1987,0.2,0
8,1988,0.21,0
8,1989,0.6,0
8,1990,1.0,0
8,1991,0.97,0
8,1992,0.95,0
8,1993,0.83,0
8,1994,0.77,0
8,1995,0.99,0
8,1996,0.94,0
8,1997,0.92,0
8,1998,1.0,0
8,1999,1.06,0
8,2000,1.1,0
8,2001,1.21,0
8,2002,1.28,0
8,2003,1.49,0
8,2004,1.66,0
8,2005,1.99,0
8,2006,2.36,0
8,2007,2.96,0
8,2008,3.44,0
8,2009,4.27,0
8,2010,4.64,0
8,2011,5.5,0
8,2012,6.22,0
8,2013,6.23,0
8,2014,6.36,0
8,2015,6.28,0
19,1960,17.39,0
19,1961,16.65,0
19,1962,15.81,0
19,1963,14.7,0
19,1964,14.63,0
19,1965,13.76,0
19,1966,14.39,0
19,1967,14.15,0
19,1968,14.01,0
19,1969,14.74,0
19,1970,15.29,0
19,1971,15.28,0
19,1972,15.23,0
19,1973,15.41,0
19,1974,15.98,0
19,1975,14.24,0
19,1976,14.39,0
19,1977,14.37,0
19,1978,14.99,0
19,1979,14.77,0
19,1980,15.24,0
19,1981,16.09,0
19,1982,16.3,0
19,1983,17.17,0
19,1984,17.27,0
19,1985,17.92,0
19,1986,18.12,0
19,1987,17.82,0
19,1988,16.74,0
19,1989,15.5,0
19,1990,17.19,0
19,1991,17.7,0
19,1992,17.66,0
19,1993,17.38,0
19,1994,17.66,0
19,1995,17.82,0
19,1996,17.9,0
19,1997,17.57,0
19,1998,17.28,0
19,1999,17.56,0
19,2000,17.58,0
19,2001,16.6,0
19,2002,17.61,0
19,2003,16.22,0
19,2004,16.37,0
19,2005,16.68,0
19,2006,16.38,0
19,2007,16.88,0
19,2008,16.77,0
19,2009,17.05,0
19,2010,16.45,0
19,2011,17.45,0
19,2012,17.82,0
19,2013,18.48,0
19,2014,17.91,0
19,2015,18.24,0
31,1971,0.23,0
31,1972,0.24,0
31,1973,0.21,0
31,1974,0.37,0
31,1975,0.36,0
31,1976,0.28,0
31,1977,0.35,0
31,1978,0.35,0
31,1979,0.41,0
31,1980,0.44,0
31,1981,0.38,0
31,1982,0.3,0
31,1983,0.3,0
31,1984,0.23,0
31,1985,0.29,0
31,1986,0.32,0
31,1987,0.41,0
31,1988,0.36,0
31,1989,0.29,0
31,1990,1.85,0
31,1991,1.66,0
31,1992,2.75,0
31,1993,2.89,0
31,1994,3.28,0
31,1995,2.89,0
31,1996,2.84,0
31,1997,3.02,0
31,1998,3.31,0
31,1999,3.67,0
31,2000,3.28,0
31,2001,3.53,0
31,2002,3.69,0
31,2003,3.45,0
31,2004,3.82,0
31,2005,3.97,0
31,2006,4.2,0
31,2007,4.65,0
31,2008,4.91,0
31,2009,5.76,0
31,2010,6.26,0
31,2011,6.99,0
31,2012,7.53,0
31,2013,8.52,0
31,2014,8.82,0
31,2015,8.77,0
33,1960,0.02,0
33,1961,0.02,0
33,1962,0.02,0
33,1963,0.02,0
33,1964,0.02,0
33,1965,0.02,0
33,1966,0.02,0
33,1967,0.01,0
33,1968,0.01,0
33,1969,0.01,0
33,1970,1.63,0
33,1971,1.78,0
33,1972,1.6,0
33,1973,1.62,0
33,1974,1.75,0
33,1975,1.84,0
33,1976,1.79,0
33,1977,1.75,0
33,1978,1.9,0
33,1979,2.28,0
33,1980,3.06,0
33,1981,4.07,0
33,1982,4.33,0
33,1983,4.8,0
33,1984,4.86,0
33,1985,4.45,0
33,1986,4.77,0
33,1987,5.45,0
33,1988,5.76,0
33,1989,6.23,0
33,1990,5.94,0
33,1991,5.85,0
33,1992,6.47,0
33,1993,6.59,0
33,1994,6.34,0
33,1995,6.69,0
33,1996,6.26,0
33,1997,7.26,0
33,1998,7.73,0
33,1999,8.49,0
33,2000,9.64,0
33,2001,10.16,0
33,2002,11.01,0
33,2003,12.0,0
33,2004,13.72,0
33,2005,15.02,0
33,2006,14.25,0
33,2007,16.2,0
33,2008,16.88,0
33,2009,17.95,0
33,2010,20.12,0
33,2011,22.23,0
33,2012,24.2,0
33,2013,24.67,0
33,2014,27.35,0
33,2015,28.37,0
43,1960,54.08,0
43,1961,54.45,0
43,1962,52.17,0
43,1963,47.86,0
43,1964,44.02,0
43,1965,41.13,0
43,1966,38.76,0
43,1967,37.52,0
43,1968,33.52,0
43,1969,29.55,0
43,1970,27.89,0
43,1971,27.31,0
43,1972,24.98,0
43,1973,23.04,0
43,1974,24.04,0
43,1975,21.4,0
43,1976,18.87,0
43,1977,19.27,0
43,1978,18.33,0
43,1979,18.35,0
43,1980,17.65,0
43,1981,20.05,0
43,1982,19.48,0
43,1983,20.93,0
43,1984,21.49,0
43,1985,18.49,0
43,1986,17.82,0
43,1987,17.53,0
43,1988,18.37,0
43,1989,18.8,0
43,1990,19.34,0
43,1991,18.46,0
43,1992,19.83,0
43,1993,19.86,0
43,1994,19.07,0
43,1995,21.19,0
43,1996,19.81,0
43,1997,20.9,0
43,1998,22.25,0
43,1999,22.35,0
43,2000,23.91,0
43,2001,22.5,0
43,2002,22.25,0
43,2003,21.24,0
43,2004,23.24,0
43,2005,23.48,0
43,2006,23.2,0
43,2007,23.46,0
43,2008,25.8,0
43,2009,24.06,0
43,2010,25.51,0
43,2011,25.95,0
43,2012,29.4,0
43,2013,29.79,0
43,2014,29.92,0
43,2015,32.26,0
44,1960,4.44,0
44,1961,4.04,0
44,1962,3.5,0
44,1963,3.93,0
44,1964,2.95,0
44,1965,3.84,0
44,1966,4.2,0
44,1967,3.43,0
44,1968,3.62,0
44,1969,3.51,0
44,1970,9.31,0
44,1971,8.62,0
44,1972,8.23,0
44,1973,7.74,0
44,1974,7.87,0
44,1975,8.73,0
44,1976,7.39,0
44,1977,9.0,0
44,1978,8.22,0
44,1979,7.95,0
44,1980,7.66,0
44,1981,7.8,0
44,1982,8.02,0
44,1983,8.26,0
44,1984,7.91,0
44,1985,7.98,0
44,1986,7.76,0
44,1987,8.16,0
44,1988,8.1,0
44,1989,6.54,0
44,1990,6.8,0
44,1991,7.24,0
44,1992,7.66,0
44,1993,7.21,0
44,1994,7.57,0
44,1995,7.19,0
44,1996,6.88,0
44,1997,6.66,0
44,1998,6.41,0
44,1999,6.62,0
44,2000,6.25,0
44,2001,6.37,0
44,2002,5.75,0
44,2003,5.81,0
44,2004,5.83,0
44,2005,5.78,0
44,2006,5.74,0
44,2007,6.28,0
44,2008,7.03,0
44,2009,7.4,0
44,2010,7.96,0
44,2011,7.12,0
44,2012,8.18,0
44,2013,9.04,0
44,2014,8.78,0
44,2015,8.76,0
32,1960,0.73,0
32,1961,0.7,0
32,1962,0.62,0
32,1963,0.56,0
32,1964,0.54,0
32,1965,0.68,0
32,1966,0.74,0
32,1967,0.72,0
32,1968,0.68,0
32,1969,0.52,0
32,1970,1.34,0
32,1971,1.21,0
32,1972,1.21,0
32,1973,1.14,0
32,1974,1.34,0
32,1975,1.37,0
32,1976,1.21,0
32,1977,1.31,0
32,1978,1.3,0
32,1979,1.24,0
32,1980,1.51,0
32,1981,1.67,0
32,1982,1.82,0
32,1983,1.79,0
32,1984,1.81,0
32,1985,1.75,0
32,1986,1.52,0
32,1987,1.49,0
32,1988,1.57,0
32,1989,1.51,0
32,1990,1.51,0
32,1991,1.47,0
32,1992,1.59,0
32,1993,1.64,0
32,1994,1.74,0
32,1995,1.78,0
32,1996,1.77,0
32,1997,2.07,0
32,1998,2.24,0
32,1999,2.38,0
32,2000,2.67,0
32,2001,2.78,0
32,2002,3.18,0
32,2003,3.78,0
32,2004,4.3,0
32,2005,5.11,0
32,2006,5.94,0
32,2007,7.24,0
32,2008,7.04,0
32,2009,7.89,0
32,2010,8.43,0
32,2011,9.43,0
32,2012,10.34,0
32,2013,10.51,0
32,2014,11.57,0
32,2015,12.49,0
50,1960,1.66,0
50,1961,1.84,0
50,1962,1.88,0
50,1963,2.34,0
50,1964,1.84,0
50,1965,1.68,0
50,1966,3.16,0
50,1967,2.71,0
50,1968,2.06,0
50,1969,2.78,0
50,1970,8.82,0
50,1971,7.8,0
50,1972,6.74,0
50,1973,5.43,0
50,1974,5.79,0
50,1975,5.31,0
50,1976,4.8,0
50,1977,4.5,0
50,1978,4.91,0
50,1979,4.96,0
50,1980,4.96,0
50,1981,5.07,0
50,1982,5.02,0
50,1983,4.14,0
50,1984,4.26,0
50,1985,3.94,0
50,1986,4.36,0
50,1987,4.12,0
50,1988,3.68,0
50,1989,3.21,0
50,1990,5.15,0
50,1991,5.69,0
50,1992,5.24,0
50,1993,5.39,0
50,1994,5.35,0
50,1995,5.68,0
50,1996,5.87,0
50,1997,5.51,0
50,1998,5.19,0
50,1999,5.52,0
50,2000,5.18,0
50,2001,4.71,0
50,2002,4.92,0
50,2003,5.28,0
50,2004,5.29,0
50,2005,5.43,0
50,2006,5.9,0
50,2007,5.72,0
50,2008,5.62,0
50,2009,6.34,0
50,2010,7.72,0
50,2011,8.0,0
50,2012,9.22,0
50,2013,11.21,0
50,2014,10.57,0
50,2015,11.29,0
56,1965,4.46,0
56,1966,3.92,0
56,1967,3.88,0
56,1968,3.22,0
56,1969,4.03,0
56,1970,2.79,0
56,1971,2.89,0
56,1972,2.86,0
56,1973,3.05,0
56,1974,2.86,0
56,1975,2.09,0
56,1976,2.27,0
56,1977,2.0,0
56,1978,1.69,0
56,1979,1.98,0
56,1980,1.85,0
56,1981,2.06,0
56,1982,1.99,0
56,1983,2.02,0
56,1984,2.37,0
56,1985,2.02,0
56,1986,1.76,0
56,1987,1.72,0
56,1988,1.51,0
56,1989,1.66,0
56,1990,2.59,0
56,1991,2.9,0
56,1992,3.17,0
56,1993,3.18,0
56,1994,3.29,0
56,1995,3.36,0
56,1996,3.23,0
56,1997,3.23,0
56,1998,3.25,0
56,1999,3.31,0
56,2000,3.32,0
56,2001,3.39,0
56,2002,3.43,0
56,2003,3.47,0
56,2004,3.64,0
56,2005,4.32,0
56,2006,4.51,0
56,2007,5.11,0
56,2008,6.01,0
56,2009,7.39,0
56,2010,7.61,0
56,2011,7.57,0
56,2012,7.59,0
56,2013,8.22,0
56,2014,8.45,0
56,2015,8.04,0
62,1960,27.87,0
62,1961,30.24,0
62,1962,30.78,0
62,1963,30.29,0
62,1964,31.83,0
62,1965,30.41,0
62,1966,31.24,0
62,1967,33.76,0
62,1968,34.48,0
62,1969,42.96,0
62,1970,45.65,0
62,1971,46.87,0
62,1972,49.82,0
62,1973,48.39,0
62,1974,48.06,0
62,1975,52.34,0
62,1976,54.92,0
62,1977,54.45,0
62,1978,55.55,0
62,1979,57.45,0
62,1980,60.4,0
62,1981,66.18,0
62,1982,70.19,0
62,1983,71.54,0
62,1984,69.35,0
62,1985,70.73,0
62,1986,68.99,0
62,1987,68.13,0
62,1988,69.68,0
62,1989,69.84,0
62,1990,71.36,0
62,1991,72.16,0
62,1992,70.24,0
62,1993,69.93,0
62,1994,69.99,0
62,1995,70.69,0
62,1996,69.24,0
62,1997,70.23,0
62,1998,71.95,0
62,1999,75.51,0
62,2000,77.36,0
62,2001,77.09,0
62,2002,76.89,0
62,2003,77.1,0
62,2004,75.88,0
62,2005,76.31,0
62,2006,80.26,0
62,2007,83.78,0
62,2008,86.8,0
62,2009,87.82,0
62,2010,88.47,0
62,2011,89.75,0
62,2012,89.67,0
62,2013,89.6,0
62,2014,89.07,0
62,2015,88.48,0
59,1960,2.15,0
59,1961,1.61,0
59,1962,1.41,0
59,1963,1.36,0
59,1964,1.55,0
59,1965,1.86,0
59,1966,1.56,0
59,1967,1.34,0
59,1968,1.21,0
59,1969,0.87,0
59,1970,1.15,0
59,1971,0.6,0
59,1972,0.88,0
59,1973,0.8,0
59,1974,0.95,0
59,1975,0.67,0
59,1976,0.75,0
59,1977,0.89,0
59,1978,0.83,0
59,1979,0.83,0
59,1980,0.88,0
59,1981,0.9,0
59,1982,0.84,0
59,1983,0.82,0
59,1984,0.71,0
59,1985,0.83,0
59,1986,0.89,0
59,1987,0.63,0
59,1988,0.82,0
59,1989,0.64,0
59,1990,1.69,0
59,1991,1.68,0
59,1992,1.64,0
59,1993,1.6,0
59,1994,1.65,0
59,1995,1.45,0
59,1996,1.48,0
59,1997,1.51,0
59,1998,1.82,0
59,1999,1.67,0
59,2000,1.7,0
59,2001,1.63,0
59,2002,1.81,0
59,2003,1.67,0
59,2004,1.95,0
59,2005,2.51,0
59,2006,2.89,0
59,2007,3.18,0
59,2008,3.89,0
59,2009,4.64,0
59,2010,4.61,0
59,2011,5.85,0
59,2012,5.94,0
59,2013,6.46,0
59,2014,7.53,0
59,2015,8.11,0
64,1960,14.42,0
64,1961,12.35,0
64,1962,10.48,0
64,1963,10.5,0
64,1964,8.75,0
64,1965,8.57,0
64,1966,8.01,0
64,1967,7.17,0
64,1968,6.62,0
64,1969,6.03,0
64,1970,5.61,0
64,1971,5.57,0
64,1972,5.4,0
64,1973,4.7,0
64,1974,5.43,0
64,1975,5.8,0
64,1976,5.22,0
64,1977,6.06,0
64,1978,5.45,0
64,1979,5.28,0
64,1980,5.43,0
64,1981,5.45,0
64,1982,5.5,0
64,1983,5.5,0
64,1984,5.57,0
64,1985,5.2,0
64,1986,5.34,0
64,1987,5.12,0
64,1988,5.17,0
64,1989,4.62,0
64,1990,4.42,0
64,1991,5.0,0
64,1992,5.31,0
64,1993,5.37,0
64,1994,5.63,0
64,1995,4.85,0
64,1996,5.25,0
64,1997,5.37,0
64,1998,5.46,0
64,1999,5.81,0
64,2000,5.9,0
64,2001,6.01,0
64,2002,6.28,0
64,2003,7.11,0
64,2004,7.09,0
64,2005,7.57,0
64,2006,8.3,0
64,2007,9.21,0
64,2008,10.85,0
64,2009,12.4,0
64,2010,12.59,0
64,2011,12.52,0
64,2012,14.8,0
64,2013,16.97,0
64,2014,18.06,0
64,2015,17.47,0
67,1960,6.22,0
67,1961,6.4,0
67,1962,5.58,0
67,1963,5.39,0
67,1964,4.8,0
67,1965,4.86,0
67,1966,4.63,0
67,1967,3.4,0
67,1968,3.22,0
67,1969,2.86,0
67,1970,2.53,0
67,1971,2.71,0
67,1972,2.56,0
67,1973,1.86,0
67,1974,2.23,0
67,1975,2.38,0
67,1976,2.27,0
67,1977,1.98,0
67,1978,1.96,0
67,1979,2.19,0
67,1980,2.43,0
67,1981,2.46,0
67,1982,3.53,0
67,1983,3.7,0
67,1984,3.21,0
67,1985,3.54,0
67,1986,3.45,0
67,1987,3.33,0
67,1988,3.52,0
67,1989,3.49,0
67,1990,3.41,0
67,1991,3.54,0
67,1992,3.15,0
67,1993,3.32,0
67,1994,2.72,0
67,1995,3.14,0
67,1996,3.14,0
67,1997,3.29,0
67,1998,3.24,0
67,1999,3.1,0
67,2000,3.07,0
67,2001,3.0,0
67,2002,3.01,0
67,2003,3.26,0
67,2004,3.13,0
67,2005,3.03,0
67,2006,3.21,0
67,2007,3.06,0
67,2008,3.11,0
67,2009,3.21,0
67,2010,3.8,0
67,2011,4.14,0
67,2012,4.09,0
67,2013,4.38,0
67,2014,4.84,0
67,2015,5.28,0
72,1971,0.67,0
72,1972,0.64,0
72,1973,0.51,0
72,1974,0.7,0
72,1975,0.59,0
72,1976,0.57,0
72,1977,0.38,0
72,1978,0.45,0
72,1979,0.5,0
72,1980,0.41,0
72,1981,0.57,0
72,1982,0.4,0
72,1983,0.5,0
72,1984,0.41,0
72,1985,0.59,0
72,1986,0.57,0
72,1987,0.7,0
72,1988,0.41,0
72,1989,0.5,0
72,1990,1.08,0
72,1991,0.62,0
72,1992,0.47,0
72,1993,0.46,0
72,1994,0.28,0
72,1995,0.3,0
72,1996,0.39,0
72,1997,0.4,0
72,1998,0.53,0
72,1999,0.45,0
72,2000,0.4,0
72,2001,0.41,0
72,2002,0.41,0
72,2003,0.5,0
72,2004,0.46,0
72,2005,0.51,0
72,2006,0.55,0
72,2007,0.59,0
72,2008,0.6,0
72,2009,0.66,0
72,2010,0.72,0
72,2011,0.74,0
72,2012,0.86,0
72,2013,1.01,0
72,2014,1.46,0
72,2015,1.47,0
78,1960,0.05,0
78,1961,0.15,0
78,1962,0.12,0
78,1963,0.01,0
78,1964,0.18,0
78,1965,0.24,0
78,1966,0.22,0
78,1967,0.24,0
78,1968,0.23,0
78,1969,0.18,0
78,1970,0.2,0
78,1971,0.12,0
78,1972,0.13,0
78,1973,0.09,0
78,1974,0.15,0
78,1975,0.16,0
78,1976,0.1,0
78,1977,0.42,0
78,1978,0.39,0
78,1979,0.45,0
78,1980,0.53,0
78,1981,0.64,0
78,1982,0.63,0
78,1983,0.66,0
78,1984,0.65,0
78,1985,0.62,0
78,1986,0.58,0
78,1987,0.74,0
78,1988,0.76,0
78,1989,0.65,0
78,1990,0.54,0
78,1991,0.54,0
78,1992,0.95,0
78,1993,0.91,0
78,1994,0.99,0
78,1995,1.1,0
78,1996,0.93,0
78,1997,1.08,0
78,1998,1.22,0
78,1999,1.11,0
78,2000,1.16,0
78,2001,1.14,0
78,2002,1.04,0
78,2003,1.06,0
78,2004,1.17,0
78,2005,1.64,0
78,2006,1.76,0
78,2007,3.05,0
78,2008,3.17,0
78,2009,3.16,0
78,2010,3.04,0
78,2011,3.0,0
78,2012,3.38,0
78,2013,3.96,0
78,2014,4.98,0
78,2015,5.22,0
82,1971,16.77,0
82,1972,15.41,0
82,1973,14.72,0
82,1974,14.58,0
82,1975,13.61,0
82,1976,13.11,0
82,1977,12.53,0
82,1978,11.28,0
82,1979,11.09,0
82,1980,9.58,0
82,1981,9.57,0
82,1982,9.39,0
82,1983,9.92,0
82,1984,9.97,0
82,1985,9.99,0
82,1986,11.36,0
82,1987,11.71,0
82,1988,11.73,0
82,1989,11.49,0
82,1990,12.12,0
82,1991,11.84,0
82,1992,12.34,0
82,1993,12.13,0
82,1994,11.04,0
82,1995,12.19,0
82,1996,12.23,0
82,1997,11.33,0
82,1998,11.1,0
82,1999,11.14,0
82,2000,11.27,0
82,2001,10.25,0
82,2002,9.84,0
82,2003,9.51,0
82,2004,9.87,0
82,2005,9.87,0
82,2006,9.38,0
82,2007,9.66,0
82,2008,8.94,0
82,2009,7.94,0
82,2010,8.67,0
82,2011,8.12,0
82,2012,7.59,0
82,2013,7.81,0
82,2014,8.47,0
82,2015,8.25,0
94,1971,0.0,0
94,1972,0.0,0
94,1973,0.0,0
